city,brand,model,price,year,mileage,body_type,colour,transmission,drive,owners_num,doc_unique,engine_type,volume,horsepower
5,1,3,699000.0,2017,38912.0,1,11,0,0,2,1,0,1.6,123.0
5,1,3,600000.0,2017,91000.0,1,1,1,0,2,1,0,1.4,100.0
5,1,3,820000.0,2017,2500.0,1,1,0,0,1,1,0,1.4,100.0
5,1,3,650000.0,2014,43615.0,1,1,0,0,1,1,0,1.6,123.0
5,1,3,690000.0,2017,59174.0,4,12,0,0,1,1,0,1.4,100.0
5,1,3,730000.0,2018,56165.0,4,12,0,0,1,1,0,1.4,100.0
5,1,3,310000.0,2010,137000.0,4,7,1,0,3,1,0,1.4,95.0
5,1,3,859000.0,2017,10.0,1,7,0,0,3,1,0,1.6,123.0
5,1,3,815000.0,2019,38400.0,1,0,0,0,1,1,0,1.6,123.0
5,1,3,720000.0,2017,70000.0,1,1,1,0,1,1,0,1.4,100.0
5,1,3,849000.0,2017,9.0,1,14,0,0,1,1,0,1.4,100.0
5,1,3,280000.0,2008,144400.0,1,10,0,0,3,1,0,1.4,97.0
5,1,3,580000.0,2017,44000.0,1,1,1,0,2,0,0,1.6,123.0
5,1,3,305000.0,2010,150000.0,1,8,1,0,3,0,0,1.4,95.0
5,1,3,525000.0,2013,142000.0,1,14,0,0,2,1,0,1.6,123.0
5,1,3,499000.0,2014,72000.0,1,1,1,0,1,1,0,1.6,123.0
5,1,3,324000.0,2010,164790.0,1,11,1,0,3,1,0,1.4,95.0
5,1,3,470000.0,2012,138586.0,1,1,0,0,3,0,0,1.6,123.0
5,1,3,479000.0,2015,86762.0,1,11,1,0,2,1,0,1.6,123.0
5,1,3,500000.0,2013,61000.0,1,0,1,0,2,1,0,1.4,107.0
5,1,3,809000.0,2018,8000.0,1,8,0,0,1,1,0,1.4,100.0
5,1,3,867000.0,2019,7346.0,1,11,0,0,1,1,0,1.6,123.0
5,1,3,660000.0,2018,38000.0,1,10,1,0,1,1,0,1.4,100.0
5,1,3,769000.0,2017,53000.0,1,14,1,0,1,1,0,1.6,123.0
5,1,3,450000.0,2014,179000.0,1,1,1,0,1,1,0,1.6,123.0
5,1,3,415000.0,2013,167564.0,1,1,0,0,1,1,0,1.4,107.0
5,1,3,475000.0,2016,85868.0,1,1,1,0,2,1,0,1.6,123.0
5,1,3,999000.0,2020,7600.0,1,14,0,0,1,1,0,1.6,123.0
5,1,3,549000.0,2016,46590.0,1,10,1,0,1,1,0,1.6,123.0
5,1,3,380000.0,2014,120000.0,1,2,1,0,1,1,0,1.4,107.0
5,1,3,495000.0,2012,82699.0,1,0,0,0,2,1,0,1.6,123.0
5,1,3,88000.0,2001,300000.0,1,11,0,0,3,1,0,1.5,97.0
5,1,3,325000.0,2010,144303.0,4,10,1,0,3,0,0,1.4,95.0
5,1,3,578000.0,2016,140000.0,1,12,0,0,1,1,0,1.6,123.0
5,1,3,740000.0,2018,73891.0,4,1,0,0,1,1,0,1.4,100.0
5,1,3,499000.0,2014,99061.0,1,2,0,0,3,1,0,1.6,123.0
5,1,3,955000.0,2019,15000.0,1,12,0,0,1,1,0,1.6,123.0
5,1,3,679000.0,2015,124000.0,1,7,0,0,1,1,0,1.6,123.0
5,1,3,370000.0,2012,200000.0,1,7,1,0,1,1,0,1.6,123.0
5,1,3,445000.0,2012,139221.0,1,1,1,0,2,1,0,1.6,123.0
5,1,3,720000.0,2018,52300.0,1,10,0,0,1,1,0,1.4,100.0
5,1,3,338000.0,2011,105600.0,1,10,1,0,1,1,0,1.4,95.0
5,1,3,519000.0,2015,110000.0,1,11,0,0,1,1,0,1.6,123.0
5,1,3,745000.0,2018,64000.0,4,1,0,0,1,1,0,1.4,100.0
5,1,3,480000.0,2017,93200.0,1,10,1,0,2,1,0,1.4,107.0
5,1,3,735000.0,2017,64981.0,1,1,0,0,1,1,0,1.6,123.0
5,1,3,649000.0,2016,115000.0,1,11,1,0,2,1,0,1.6,123.0
5,1,3,470000.0,2014,218000.0,1,14,1,0,3,1,0,1.6,123.0
5,1,3,490000.0,2011,83930.0,1,2,1,0,2,0,0,1.6,123.0
5,1,3,679854.0,2017,42000.0,1,7,1,0,1,1,0,1.4,100.0
5,1,3,780000.0,2018,84512.0,1,12,0,0,1,1,0,1.6,123.0
5,1,3,549000.0,2015,73324.0,1,14,1,0,1,1,0,1.6,123.0
5,1,3,799000.0,2018,36000.0,1,14,0,0,1,1,0,1.4,100.0
5,1,3,785000.0,2019,26600.0,1,1,1,0,1,1,0,1.6,123.0
5,1,3,625500.0,2016,77000.0,1,14,0,0,2,0,0,1.6,123.0
5,1,3,519000.0,2013,90000.0,1,1,0,0,1,1,0,1.6,123.0
5,1,3,740000.0,2018,86000.0,4,1,0,0,1,1,0,1.4,100.0
5,1,3,959000.0,2019,21470.0,1,11,0,0,1,1,0,1.6,123.0
5,1,3,313000.0,2010,196091.0,4,11,1,0,3,1,0,1.4,95.0
5,1,3,469000.0,2012,120656.0,1,7,1,0,1,1,0,1.6,123.0
5,1,3,507625.0,2014,106691.0,1,12,1,0,2,1,0,1.6,123.0
5,1,3,279000.0,2009,139629.0,1,10,1,0,2,1,0,1.4,97.0
5,1,3,700000.0,2017,43000.0,1,14,0,0,2,1,0,1.6,123.0
5,1,3,265000.0,2010,220000.0,4,10,1,0,1,1,0,1.4,95.0
5,1,3,625000.0,2016,50372.0,1,14,1,0,1,1,0,1.6,123.0
5,1,3,390000.0,2014,187292.0,1,7,1,0,1,1,0,1.4,107.0
5,1,3,730000.0,2017,71500.0,1,1,0,0,1,1,0,1.6,123.0
5,1,3,615000.0,2017,98908.0,1,10,0,0,1,1,0,1.6,123.0
5,1,3,349000.0,2008,199000.0,4,8,0,0,1,1,0,1.4,97.0
5,1,3,849000.0,2017,5.0,1,1,0,0,3,1,0,1.6,123.0
5,1,3,360000.0,2015,154000.0,1,14,1,0,3,1,0,1.4,107.0
5,1,3,799000.0,2017,96500.0,1,12,0,0,1,1,0,1.6,123.0
5,1,3,850000.0,2018,13500.0,1,1,0,0,1,1,0,1.6,123.0
5,1,3,295000.0,2009,160000.0,4,10,1,0,2,1,0,1.4,97.0
5,1,3,360000.0,2012,134000.0,1,11,1,0,3,1,0,1.4,107.0
5,1,3,795000.0,2018,39000.0,1,11,0,0,1,1,0,1.6,123.0
5,1,3,489000.0,2012,71440.0,1,2,0,0,1,1,0,1.6,123.0
5,1,3,610000.0,2014,46000.0,1,2,0,0,2,1,0,1.6,123.0
5,1,3,749837.0,2017,19171.0,1,1,0,0,1,1,0,1.6,123.0
5,1,3,650000.0,2015,107874.0,1,14,0,0,1,1,0,1.6,123.0
5,1,3,816000.0,2017,30361.0,4,1,0,0,1,1,0,1.6,123.0
5,1,3,715000.0,2016,63254.0,4,11,0,0,1,1,0,1.6,123.0
5,1,3,320000.0,2008,167000.0,4,10,0,0,3,1,0,1.4,97.0
5,1,3,310000.0,2010,172200.0,4,10,1,0,3,1,0,1.4,95.0
5,1,3,777800.0,2018,15000.0,1,1,0,0,1,1,0,1.4,100.0
5,1,3,475000.0,2012,120000.0,1,14,1,0,1,1,0,1.4,107.0
5,1,3,455000.0,2013,174573.0,1,14,1,0,3,0,0,1.6,123.0
5,1,3,549000.0,2013,69000.0,4,11,0,0,2,1,0,1.6,123.0
5,1,3,450000.0,2013,147200.0,1,7,0,0,1,1,0,1.6,123.0
5,1,3,440000.0,2014,200000.0,1,10,1,0,1,1,0,1.4,107.0
5,1,3,565000.0,2014,95320.0,1,11,1,0,1,1,0,1.6,123.0
5,1,3,590000.0,2015,32900.0,1,6,0,0,1,1,0,1.6,123.0
5,1,3,488000.0,2012,142000.0,1,11,0,0,2,0,0,1.6,123.0
5,1,3,625000.0,2016,38000.0,1,10,0,0,1,1,0,1.6,123.0
5,1,3,710000.0,2016,28000.0,4,10,0,0,1,1,0,1.6,123.0
5,1,3,689000.0,2017,23548.0,4,12,0,0,1,1,0,1.4,100.0
5,1,3,475000.0,2012,54236.0,1,7,0,0,1,1,0,1.4,107.0
5,1,3,679000.0,2017,81000.0,1,1,0,0,1,1,0,1.4,100.0
5,1,3,690000.0,2016,58500.0,1,1,0,0,1,1,0,1.6,123.0
5,1,3,275000.0,2008,175000.0,1,2,0,0,2,1,0,1.4,97.0
5,1,3,700000.0,2017,48500.0,1,6,1,0,1,1,0,1.6,123.0
5,1,3,755000.0,2017,9876.0,1,11,1,0,1,1,0,1.4,100.0
5,1,3,500000.0,2017,150000.0,1,1,1,0,2,1,0,1.4,100.0
5,1,3,820000.0,2019,18000.0,1,12,0,0,1,1,0,1.6,123.0
5,1,3,930000.0,2018,50000.0,1,11,0,0,1,1,0,1.6,123.0
5,1,3,499900.0,2012,97400.0,1,7,0,0,2,1,0,1.6,123.0
5,1,3,320000.0,2010,175000.0,1,14,0,0,2,1,0,1.4,95.0
5,1,3,820000.0,2017,74000.0,4,6,0,0,1,1,0,1.6,123.0
5,1,3,370000.0,2011,115000.0,1,1,0,0,3,1,0,1.4,95.0
5,1,3,360000.0,2011,142000.0,1,12,1,0,1,1,0,1.4,107.0
5,1,3,245000.0,2007,185000.0,4,14,1,0,3,1,0,1.4,97.0
5,1,3,800000.0,2019,15000.0,4,6,0,0,1,1,0,1.6,123.0
5,1,3,490000.0,2013,103000.0,4,14,0,0,3,1,0,1.6,123.0
5,1,3,929000.0,2019,23000.0,1,12,0,0,1,1,0,1.6,123.0
5,1,3,510000.0,2011,120056.0,1,7,0,0,1,1,0,1.6,123.0
5,1,3,395000.0,2013,122657.0,1,0,0,0,3,0,0,1.4,107.0
5,1,3,412000.0,2012,206581.0,1,0,1,0,1,1,0,1.6,123.0
5,1,3,369000.0,2011,100000.0,4,1,0,0,2,1,0,1.4,95.0
5,1,3,120000.0,2004,219000.0,2,10,1,0,3,1,0,1.5,97.0
5,1,3,400000.0,2014,200000.0,1,6,1,0,2,1,0,1.4,107.0
5,1,3,320000.0,2010,150000.0,1,8,1,0,3,0,0,1.4,95.0
5,1,3,475000.0,2012,158000.0,1,10,0,0,2,1,0,1.6,123.0
5,1,3,515000.0,2013,93000.0,1,2,0,0,1,1,0,1.4,107.0
5,1,3,580000.0,2015,70000.0,1,10,1,0,1,1,0,1.6,123.0
5,1,3,445000.0,2012,100000.0,1,10,1,0,3,1,0,1.4,107.0
5,1,3,479000.0,2012,97313.0,4,7,0,0,3,0,0,1.4,107.0
5,1,3,735000.0,2017,27000.0,1,6,0,0,1,1,0,1.6,123.0
5,1,3,819000.0,2019,53463.0,1,14,0,0,1,1,0,1.6,123.0
5,1,3,495000.0,2018,148000.0,1,1,0,0,2,1,0,1.4,100.0
5,1,3,360000.0,2011,95000.0,1,0,0,0,3,1,0,1.4,95.0
5,1,3,100000.0,2004,174000.0,2,14,0,0,3,1,0,1.5,97.0
5,1,3,499000.0,2012,102366.0,1,11,0,0,1,1,0,1.6,123.0
5,1,3,479000.0,2011,75977.0,1,14,1,0,2,1,0,1.6,123.0
5,1,3,498200.0,2012,93000.0,1,10,0,0,2,1,0,1.6,123.0
5,1,3,425000.0,2016,133250.0,1,14,1,0,2,1,0,1.4,107.0
5,1,3,635000.0,2015,46835.0,4,1,0,0,1,1,0,1.6,123.0
5,1,3,450000.0,2012,70669.0,4,1,1,0,2,1,0,1.4,107.0
5,1,3,336550.0,2013,242000.0,1,12,1,0,2,1,0,1.4,107.0
5,1,3,839515.0,2017,9600.0,1,11,0,0,2,1,0,1.6,123.0
5,1,3,570000.0,2014,88000.0,1,11,0,0,1,1,0,1.6,123.0
5,1,3,360000.0,2011,99647.0,1,12,1,0,1,1,0,1.4,95.0
5,1,3,659900.0,2015,59900.0,1,10,0,0,1,1,0,1.6,123.0
5,1,3,590000.0,2016,40000.0,1,14,1,0,1,1,0,1.4,107.0
5,1,3,419000.0,2012,124525.0,1,14,1,0,2,0,0,1.6,123.0
5,1,3,729000.0,2017,70000.0,1,7,0,0,1,1,0,1.6,123.0
5,1,3,149000.0,2003,188000.0,1,2,0,0,3,1,0,1.6,105.0
5,1,3,279999.0,2011,84500.0,1,7,1,0,2,1,0,1.4,95.0
5,1,3,225000.0,2004,136000.0,1,10,0,0,2,1,0,1.5,97.0
5,1,3,117000.0,2003,230000.0,2,4,1,0,3,1,0,1.5,97.0
5,1,3,325000.0,2010,112000.0,4,10,1,0,3,1,0,1.4,95.0
5,1,3,460000.0,2016,126788.0,1,10,1,0,3,1,0,1.4,107.0
5,1,3,979000.0,2019,14500.0,4,12,0,0,1,1,0,1.6,123.0
5,1,3,990000.0,2019,52000.0,4,7,0,0,1,1,0,1.6,123.0
5,1,3,319000.0,2010,181000.0,1,14,1,0,2,1,0,1.4,95.0
5,1,3,469000.0,2014,90000.0,1,2,0,0,3,0,0,1.4,107.0
5,1,3,715000.0,2017,80000.0,1,11,0,0,2,1,0,1.6,123.0
5,1,3,575000.0,2014,48676.0,1,4,1,0,1,1,0,1.6,123.0
5,1,3,800000.0,2017,59000.0,1,12,0,0,1,1,0,1.6,123.0
5,1,3,330000.0,2010,155000.0,1,8,1,0,3,0,0,1.4,97.0
5,1,0,500000.0,2010,210000.0,2,11,0,0,3,1,0,1.6,122.0
5,1,0,575000.0,2013,74000.0,4,11,1,0,2,1,0,1.6,129.0
5,1,0,325000.0,2008,166338.0,2,11,0,0,3,0,0,1.6,122.0
5,1,0,400000.0,2009,275000.0,2,14,0,0,2,0,0,1.6,122.0
5,1,0,420000.0,2013,163000.0,2,10,1,0,2,1,0,1.6,129.0
5,1,0,745000.0,2015,70000.0,4,11,0,0,2,1,0,1.6,129.0
5,1,0,290000.0,2007,267000.0,4,12,1,0,3,1,1,1.6,115.0
5,1,0,875000.0,2016,32150.0,2,10,1,0,1,1,0,1.6,130.0
5,1,0,363000.0,2009,162000.0,4,7,0,0,3,0,0,1.6,122.0
5,1,0,990000.0,2017,19500.0,2,11,0,0,1,1,0,1.6,130.0
5,1,0,765000.0,2015,55000.0,4,7,0,0,2,1,0,1.6,129.0
5,1,0,750000.0,2016,60000.0,2,6,1,0,1,1,0,1.6,130.0
5,1,0,599000.0,2012,102000.0,4,1,0,0,3,0,0,1.6,129.0
5,1,0,1050000.0,2018,26000.0,4,6,2,0,1,1,0,1.6,135.0
5,1,0,590000.0,2012,98000.0,2,10,1,0,2,1,0,1.6,129.0
5,1,0,520000.0,2014,210000.0,2,10,1,0,1,1,0,1.6,129.0
5,1,0,685000.0,2014,121000.0,2,6,1,0,2,1,0,1.6,129.0
5,1,0,880000.0,2017,76050.0,4,2,0,0,1,1,0,1.6,130.0
5,1,0,465000.0,2013,158000.0,4,10,1,0,2,1,0,1.6,129.0
5,1,0,700000.0,2013,113000.0,4,1,0,0,2,1,0,1.6,129.0
5,1,0,585000.0,2013,115450.0,3,10,0,0,3,0,0,1.6,129.0
5,1,0,390000.0,2009,134841.0,4,14,1,0,2,1,0,1.6,122.0
5,1,0,1185000.0,2018,40000.0,4,14,2,0,1,1,0,1.4,140.0
5,1,0,850000.0,2018,32000.0,4,10,1,0,1,1,0,1.6,128.0
5,1,0,580000.0,2014,130000.0,4,11,1,0,2,1,0,1.4,100.0
5,1,0,765000.0,2015,55000.0,4,14,0,0,3,1,0,1.6,130.0
5,1,0,270000.0,2007,174000.0,4,11,0,0,3,0,0,1.6,115.0
5,1,0,705000.0,2015,74000.0,3,1,2,0,2,1,0,1.6,135.0
5,1,0,749000.0,2013,115000.0,2,6,1,0,2,1,0,1.6,129.0
5,1,0,355000.0,2011,160000.0,4,11,1,0,2,1,0,1.4,109.0
5,1,0,565000.0,2013,145000.0,4,1,1,0,3,0,0,1.6,129.0
5,1,0,500000.0,2013,76000.0,4,10,1,0,3,1,0,1.6,129.0
5,1,0,570000.0,2015,180000.0,2,10,1,0,2,1,0,1.4,100.0
5,1,0,415000.0,2010,111000.0,4,10,1,0,1,1,0,1.4,109.0
5,1,0,980000.0,2019,26000.0,4,6,0,0,1,1,0,1.6,128.0
5,1,0,350000.0,2007,185000.0,2,10,0,0,3,1,0,1.6,122.0
5,1,0,860000.0,2016,55000.0,2,10,2,0,1,1,0,1.6,135.0
5,1,0,275000.0,2009,148000.0,4,7,1,0,3,0,0,1.4,109.0
5,1,0,650000.0,2017,31000.0,2,10,1,0,1,0,0,1.4,100.0
5,1,0,450000.0,2014,433000.0,4,1,1,0,3,1,0,1.6,129.0
5,1,0,320000.0,2011,169000.0,4,0,1,0,3,1,0,1.4,109.0
5,1,0,450000.0,2010,108000.0,4,12,1,0,3,1,0,1.4,109.0
5,1,0,285000.0,2007,213000.0,4,10,1,0,3,0,0,1.4,109.0
5,1,0,445000.0,2010,119800.0,2,10,0,0,3,0,0,2.0,143.0
5,1,0,430000.0,2010,220000.0,2,14,1,0,2,1,0,1.6,122.0
5,1,0,740000.0,2016,90000.0,2,11,2,0,2,1,0,1.6,135.0
5,1,0,700000.0,2014,179300.0,4,14,0,0,3,1,0,1.6,129.0
5,1,0,600000.0,2015,90000.0,4,1,1,0,2,1,0,1.6,129.0
5,1,0,630000.0,2013,140000.0,4,11,0,0,3,1,0,1.6,129.0
5,1,0,600000.0,2014,26000.0,4,12,1,0,2,1,0,1.4,100.0
5,1,0,1100000.0,2018,64000.0,4,11,0,0,1,1,0,1.6,130.0
5,1,0,330000.0,2007,188400.0,4,10,0,0,3,1,0,1.6,115.0
5,1,0,310000.0,2009,163000.0,4,7,1,0,3,0,0,1.4,109.0
5,1,0,390000.0,2008,125000.0,4,14,0,0,3,0,0,2.0,143.0
5,1,0,415000.0,2011,89000.0,4,12,1,0,2,1,0,1.4,109.0
5,1,0,580000.0,2013,233000.0,2,14,0,0,1,1,0,1.6,129.0
5,1,0,1195000.0,2019,17900.0,2,1,0,0,1,1,0,1.6,128.0
5,1,0,1050000.0,2018,48000.0,2,1,0,0,2,1,0,1.6,130.0
5,1,0,650000.0,2013,106835.0,2,11,0,0,2,1,0,1.6,129.0
5,1,0,400000.0,2009,165000.0,2,12,0,0,3,1,0,1.6,122.0
5,1,0,235000.0,2009,283000.0,2,14,1,0,3,0,0,2.0,143.0
5,1,0,580000.0,2014,137358.0,4,14,1,0,3,1,0,1.6,129.0
5,1,0,645000.0,2013,140000.0,2,10,0,0,3,1,0,1.6,129.0
5,1,0,335000.0,2008,140000.0,2,12,1,0,3,1,0,1.6,122.0
5,1,0,500000.0,2011,197000.0,4,12,0,0,3,1,0,2.0,143.0
5,1,0,450000.0,2013,110000.0,3,1,1,0,3,1,0,1.6,129.0
5,1,0,320000.0,2007,207000.0,4,14,0,0,3,0,0,1.6,115.0
5,1,0,330000.0,2009,259349.0,3,0,1,0,3,1,0,2.0,143.0
5,1,0,620000.0,2015,180000.0,4,1,0,0,2,1,0,1.6,130.0
5,1,0,399000.0,2011,160000.0,3,10,1,0,3,1,0,1.6,126.0
5,1,0,830000.0,2016,53000.0,4,14,2,0,2,1,0,1.6,135.0
5,1,0,429000.0,2009,145000.0,4,12,0,0,3,0,0,2.0,143.0
5,1,0,400000.0,2007,99000.0,4,10,0,0,2,1,0,1.6,115.0
5,1,0,550000.0,2014,120000.0,4,11,1,0,3,0,0,1.4,100.0
5,1,0,440000.0,2009,106945.0,4,11,1,0,1,1,0,1.4,109.0
5,1,0,275000.0,2007,249000.0,4,10,1,0,2,1,0,1.4,109.0
5,1,0,400000.0,2009,99000.0,4,14,1,0,2,1,0,1.6,122.0
5,1,0,410000.0,2011,179000.0,3,1,1,0,2,1,0,1.6,126.0
5,1,0,550000.0,2015,170202.0,4,14,1,0,1,1,0,1.6,130.0
5,1,0,450000.0,2013,175000.0,4,10,1,0,3,0,0,1.6,129.0
5,1,0,265000.0,2009,192000.0,3,10,1,0,3,1,0,1.6,122.0
5,1,0,919000.0,2019,31000.0,4,1,1,0,1,1,0,1.6,128.0
5,1,0,330000.0,2008,121989.0,4,12,1,0,3,1,0,1.6,122.0
5,1,0,250000.0,2008,200000.0,4,12,1,0,3,1,0,1.6,122.0
5,1,0,280000.0,2008,225000.0,2,10,0,0,3,1,0,1.6,122.0
5,1,0,340000.0,2008,206000.0,3,14,0,0,3,0,0,1.6,122.0
5,1,0,478000.0,2010,257000.0,2,0,0,0,2,1,0,2.0,143.0
5,1,0,330000.0,2007,138850.0,4,6,1,0,3,0,0,2.0,143.0
5,1,0,830000.0,2016,122000.0,4,11,2,0,2,1,0,1.6,135.0
5,1,0,930000.0,2017,69970.0,4,1,2,0,1,1,0,1.6,135.0
5,1,0,830000.0,2016,48000.0,2,10,2,0,2,1,0,1.6,135.0
5,1,0,1089000.0,2019,25800.0,2,12,1,0,1,1,0,1.6,128.0
5,1,0,500000.0,2012,220999.0,4,12,0,0,3,1,0,1.6,129.0
5,1,0,880000.0,2017,52000.0,4,14,0,0,1,1,0,1.6,130.0
5,1,0,719000.0,2016,82540.0,4,14,0,0,1,1,0,1.6,130.0
5,1,0,565000.0,2013,141141.0,4,7,0,0,3,1,0,1.6,129.0
5,1,0,420000.0,2011,171500.0,2,10,1,0,2,1,0,1.6,122.0
5,1,0,365000.0,2011,182000.0,4,12,1,0,2,1,0,1.4,109.0
5,1,0,1448600.0,2019,9600.0,2,1,2,0,1,1,0,1.4,140.0
5,1,0,295000.0,2008,159000.0,4,7,1,0,2,1,1,1.6,115.0
5,1,0,405000.0,2010,149469.0,2,12,1,0,2,1,0,1.6,122.0
5,1,0,629000.0,2012,120311.0,4,14,0,0,3,0,0,1.6,129.0
5,1,0,929896.0,2018,46125.0,4,10,1,0,2,1,0,1.6,128.0
5,1,0,385000.0,2010,158000.0,4,10,1,0,3,1,0,1.6,125.0
5,1,0,478300.0,2013,121063.0,4,12,1,0,3,0,0,1.6,129.0
5,1,0,395000.0,2010,93000.0,4,11,0,0,3,0,0,1.6,122.0
5,1,0,729000.0,2014,134500.0,2,6,0,0,1,1,0,1.6,129.0
5,1,0,365000.0,2008,136000.0,2,12,0,0,3,0,0,1.6,122.0
5,1,0,400000.0,2007,150000.0,4,0,0,0,2,1,0,1.6,122.0
5,1,0,430000.0,2012,121850.0,4,10,1,0,3,1,0,1.4,109.0
5,1,0,690000.0,2016,45000.0,4,11,1,0,1,1,0,1.4,100.0
5,1,0,624900.0,2012,126000.0,4,6,0,0,3,1,0,1.6,129.0
5,1,0,730000.0,2017,102681.0,2,6,1,0,1,1,0,1.6,130.0
5,1,0,410000.0,2011,137000.0,4,10,0,0,3,0,0,1.6,122.0
5,1,0,1015000.0,2019,21010.0,4,13,1,0,1,1,0,1.6,128.0
5,1,0,972000.0,2017,46635.0,2,14,0,0,1,1,0,1.6,130.0
5,1,0,429000.0,2010,126000.0,4,12,1,0,1,1,0,1.6,125.0
5,1,0,1262827.0,2018,14500.0,4,7,2,0,1,1,0,1.4,140.0
5,1,0,789000.0,2016,110274.0,2,6,0,0,2,1,0,1.6,130.0
5,1,0,740000.0,2016,66100.0,4,6,0,0,3,1,0,1.6,130.0
5,1,0,482212.0,2011,121347.0,4,11,1,0,1,1,0,1.4,109.0
5,1,0,549000.0,2012,101467.0,4,11,1,0,2,1,0,1.6,129.0
5,1,0,945000.0,2016,21335.0,4,14,2,0,1,1,0,1.6,135.0
5,1,0,660000.0,2012,72000.0,4,2,0,0,1,1,0,1.6,129.0
5,1,0,680000.0,2015,87778.0,3,1,1,0,1,1,0,1.6,130.0
5,1,0,450000.0,2011,165000.0,2,10,0,0,3,1,0,1.6,122.0
5,1,0,385000.0,2008,174620.0,4,0,1,0,3,1,0,1.6,122.0
5,1,0,955000.0,2018,57188.0,2,1,0,0,1,1,0,1.6,130.0
5,1,0,637000.0,2015,127950.0,4,11,1,0,1,1,0,1.6,129.0
5,1,0,445000.0,2011,101000.0,4,11,1,0,2,1,0,1.6,125.0
5,1,0,590000.0,2013,182450.0,2,1,0,0,1,1,0,1.6,129.0
5,1,0,677999.0,2013,181000.0,4,11,0,0,2,1,0,1.6,129.0
5,1,0,790000.0,2016,49600.0,2,10,0,0,2,1,0,1.6,130.0
5,1,0,335000.0,2010,210000.0,4,7,1,0,3,1,0,1.6,122.0
5,1,0,635000.0,2015,50500.0,4,14,1,0,1,1,0,1.4,100.0
5,1,0,295000.0,2008,234407.0,2,7,1,0,1,1,0,1.4,109.0
5,1,0,777000.0,2015,93000.0,4,7,2,0,1,1,0,1.6,135.0
5,1,0,849000.0,2017,85000.0,4,14,0,0,2,1,0,1.6,130.0
5,1,0,649000.0,2013,142000.0,4,7,0,0,2,1,0,1.6,129.0
5,1,0,1190000.0,2018,5575.0,4,1,2,0,1,1,0,1.6,135.0
5,1,0,849000.0,2017,37000.0,2,14,0,0,1,1,0,1.6,130.0
5,1,0,690000.0,2013,66271.0,4,14,1,0,1,1,0,1.6,129.0
5,1,0,935000.0,2016,70569.0,2,10,0,0,1,1,0,1.6,130.0
5,1,0,1295000.0,2018,25600.0,4,11,2,0,1,1,0,1.4,140.0
5,1,0,689000.0,2013,125369.0,4,10,0,0,2,1,0,1.6,129.0
5,1,0,729000.0,2015,80000.0,3,14,0,0,1,1,0,1.6,130.0
5,1,0,425000.0,2010,209437.0,2,1,0,0,1,1,0,1.6,122.0
5,1,0,620000.0,2014,106000.0,3,14,1,0,2,1,0,1.6,129.0
5,1,0,849000.0,2014,53000.0,4,10,0,0,1,1,0,1.6,129.0
5,1,0,489000.0,2011,144400.0,2,10,0,0,1,1,0,1.6,122.0
5,1,0,690000.0,2014,59000.0,4,11,1,0,3,1,0,1.6,129.0
5,1,0,340000.0,2008,258700.0,3,7,1,0,2,1,0,1.6,122.0
5,1,0,445000.0,2010,123000.0,4,1,0,0,2,1,0,1.6,122.0
5,1,0,829000.0,2017,26439.0,4,11,0,0,1,1,0,1.6,130.0
5,1,0,899767.0,2015,79084.0,2,14,0,0,1,1,0,1.6,130.0
5,1,0,345000.0,2009,187382.0,4,11,0,0,3,1,0,1.6,122.0
5,1,0,448600.0,2010,108269.0,4,11,0,0,3,0,0,1.6,122.0
5,1,0,1315000.0,2019,2500.0,4,11,0,0,1,1,0,1.6,128.0
5,1,0,870000.0,2016,74500.0,2,7,2,0,1,1,0,1.6,135.0
5,1,0,600000.0,2014,150000.0,4,1,1,0,2,1,0,1.6,129.0
5,1,0,635000.0,2013,84400.0,2,10,0,0,2,1,0,1.6,129.0
5,1,0,435000.0,2009,150000.0,3,5,0,0,2,1,0,2.0,143.0
5,1,0,620000.0,2013,160400.0,2,1,1,0,2,1,0,1.6,129.0
5,1,0,419000.0,2010,120466.0,4,7,0,0,3,1,0,1.6,122.0
5,1,0,275000.0,2008,199956.0,3,14,1,0,3,0,0,1.4,109.0
5,1,0,769876.0,2015,135000.0,4,10,2,0,1,1,0,1.6,135.0
5,1,0,745000.0,2015,53902.0,2,7,1,0,1,1,0,1.6,129.0
5,1,0,580000.0,2013,168000.0,2,11,1,0,3,1,0,1.6,129.0
5,1,0,550000.0,2014,180000.0,2,11,1,0,1,1,0,1.6,129.0
5,1,0,689000.0,2013,140139.0,4,14,0,0,1,1,0,1.6,129.0
5,1,0,479000.0,2010,150924.0,4,10,0,0,2,1,0,1.6,122.0
5,1,0,799000.0,2015,76814.0,2,10,0,0,1,1,0,1.6,130.0
5,1,0,739000.0,2014,129104.0,2,14,0,0,2,1,0,1.6,129.0
5,1,0,960000.0,2018,68250.0,2,1,0,0,2,1,0,1.6,130.0
5,1,0,719000.0,2015,160177.0,4,6,0,0,1,1,0,1.6,129.0
5,1,0,749000.0,2016,98821.0,4,10,1,0,1,1,0,1.6,130.0
5,1,0,815000.0,2016,90000.0,4,11,0,0,1,1,0,1.6,130.0
5,1,0,685000.0,2014,69900.0,4,6,1,0,1,1,0,1.6,129.0
5,1,0,390000.0,2011,176433.0,4,1,0,0,3,1,0,1.6,122.0
5,1,0,405000.0,2012,188000.0,4,1,1,0,2,1,0,1.6,125.0
